"address","addressCity","addressState","addressStreet","addressZipcode","area","availabilityDate","baths","beds","brokerName","countryCurrency","hasAdditionalAttributions","id","isFeaturedListing","isHomeRec","isSaved","isUndisclosedAddress","isUserClaimingOwner","latLong/latitude","latLong/longitude","list","openHouseDescription","openHouseStartDate","price","shouldShowZestimateAsPrice","statusText","statusType","unformattedPrice","variableData/text","variableData/type","zpid"
"10795 E Sutherland Way, Scottsdale, AZ 85255","Scottsdale","AZ","10795 E Sutherland Way","85255","5001",,"5","4","Launch Powered By Compass","$","true","2053955138","false","false","false","false","false","33.748035","-111.84886","true","Open House - 10:00 AM - 1:00 PM","2024-06-01T10:00:00","$3,500,000","false","House for sale","FOR_SALE","3500000","Open: Sat. 10am-1pm","OPEN_HOUSE","2053955138"
"1014 E Spence Ave APT 102, Tempe, AZ 85281","Tempe","AZ","1014 E Spence Ave APT 102","85281","750",,"1","1","West USA Realty","$","true","68534338","false","false","false","false","false","33.413128","-111.92366","true","Open House - 10:00 AM - 2:00 PM","2024-06-01T10:00:00","$265,000","false","Apartment for sale","FOR_SALE","265000","Open: Sat. 10am-2pm","OPEN_HOUSE","68534338"
"7238 E McKinley St, Scottsdale, AZ 85257","Scottsdale","AZ","7238 E McKinley St","85257","1727",,"2","3","Opendoor Brokerage, LLC","$","true","7582664","false","false","false","false","false","33.457268","-111.92461","true","Open House - 8:00 AM - 7:30 PM","2024-05-30T08:00:00","$670,000","false","House for sale","FOR_SALE","670000","Open: Thu. 8am-7:30pm","OPEN_HOUSE","7582664"
"3116 E Sierra St, Phoenix, AZ 85028","Phoenix","AZ","3116 E Sierra St","85028","1653",,"2","3","West USA Realty","$","true","7816859","false","false","false","false","false","33.592262","-112.01459","true","Open House - 2:00 - 5:00 PM","2024-05-31T14:00:00","$595,000","false","House for sale","FOR_SALE","595000","Open: Fri. 2-5pm","OPEN_HOUSE","7816859"
"6111 E Hearn Rd, Scottsdale, AZ 85254","Scottsdale","AZ","6111 E Hearn Rd","85254","3260",,"3","4","Platinum Living Realty","$","true","8026285","false","false","false","false","false","33.614784","-111.94924","true","Open House - 10:00 AM - 0:00 PM","2024-06-02T10:00:00","$2,450,000","false","House for sale","FOR_SALE","2450000","Open: Sun. 10am-12pm","OPEN_HOUSE","8026285"
"2512 E Carol Ave, Phoenix, AZ 85028","Phoenix","AZ","2512 E Carol Ave","85028","2802",,"3","3","Guardian Realty & Mgmt, Inc","$","true","7811941","false","false","false","false","false","33.57266","-112.02747","true","Open House - 11:00 AM - 1:00 PM","2024-06-01T11:00:00","$1,165,000","false","House for sale","FOR_SALE","1165000","Open: Sat. 11am-1pm","OPEN_HOUSE","7811941"
"347 E Belmont Ave, Phoenix, AZ 85020","Phoenix","AZ","347 E Belmont Ave","85020","2208",,"2","3","My Home Group Real Estate","$","true","7792814","false","false","false","false","false","33.548397","-112.06744","true","Open House - 11:00 AM - 3:00 PM","2024-06-01T11:00:00","$860,000","false","House for sale","FOR_SALE","860000","Open: Sat. 11am-3pm","OPEN_HOUSE","7792814"
"2925 N 48th St, Phoenix, AZ 85018","Phoenix","AZ","2925 N 48th St","85018","2354",,"3","3","Century 21 Arizona Foothills","$","true","59768561","false","false","false","false","false","33.48082","-111.977776","true","Open House - 10:00 AM - 1:00 PM","2024-05-31T10:00:00","$725,000","false","House for sale","FOR_SALE","725000","Open: Fri. 10am-1pm","OPEN_HOUSE","59768561"
"3131 N Central Ave #4016, Phoenix, AZ 85012","Phoenix","AZ","3131 N Central Ave #4016","85012","1125",,"2","2","The Agency","$","true","284848693","false","false","false","false","false","33.48512","-112.07254","true","Open House - 10:00 AM - 11:00 PM","2024-05-30T10:00:00","$530,000","false","New construction","FOR_SALE","530000","Open: Thu. 10am-11pm","OPEN_HOUSE","284848693"
"7955 E Chaparral Rd UNIT 136, Scottsdale, AZ 85250","Scottsdale","AZ","7955 E Chaparral Rd UNIT 136","85250","1668",,"2","2","eXp Realty","$","true","7843999","false","false","false","false","false","33.50805","-111.91002","true","Open House - 0:00 - 4:00 PM","2024-05-30T12:00:00","$630,000","false","Townhouse for sale","FOR_SALE","630000","Open: Thu. 12-4pm","OPEN_HOUSE","7843999"
"23721 N 123rd St, Scottsdale, AZ 85255","Scottsdale","AZ","23721 N 123rd St","85255","2854",,"4","3","Russ Lyon Sotheby's International Realty","$","true","2060817152","false","false","false","false","false","33.701145","-111.8133","true","Open House - 1:00 - 3:00 PM","2024-05-31T13:00:00","$1,899,999","false","House for sale","FOR_SALE","1899999","Open: Fri. 1-3pm","OPEN_HOUSE","2060817152"
"10641 E San Salvador Dr, Scottsdale, AZ 85258","Scottsdale","AZ","10641 E San Salvador Dr","85258","2992",,"4","3","RE/MAX Fine Properties","$","true","8054705","false","false","false","false","false","33.571907","-111.85031","true","Open House - 0:00 - 3:00 PM","2024-06-01T12:00:00","$1,300,000","false","House for sale","FOR_SALE","1300000","Open: Sat. 12-3pm","OPEN_HOUSE","8054705"
"3015 N Marigold Dr, Phoenix, AZ 85018","Phoenix","AZ","3015 N Marigold Dr","85018","2176",,"3","3","NORTH&CO.","$","true","81971352","false","false","false","false","false","33.481983","-111.9513","true","Open House - 10:00 AM - 1:00 PM","2024-06-02T10:00:00","$1,299,000","false","House for sale","FOR_SALE","1299000","Open: Sun. 10am-1pm","OPEN_HOUSE","81971352"
"6807 W Molly Ln, Peoria, AZ 85383","Peoria","AZ","6807 W Molly Ln","85383","2837",,"3","5","DRH Properties Inc","$","true","343739124","false","false","false","false","false","33.727627","-112.206024","true","Open House - 11:00 AM - 4:00 PM","2024-05-30T11:00:00","$719,990","false","New construction","FOR_SALE","719990","Open: M: 12:00 PM-6:00 ...","OPEN_HOUSE","343739124"
"6812 W Molly Ln, Peoria, AZ 85383","Peoria","AZ","6812 W Molly Ln","85383","2125",,"3","3","DRH Properties Inc","$","true","343725030","false","false","false","false","false","33.72807","-112.20627","true","Open House - 11:00 AM - 4:00 PM","2024-05-30T11:00:00","$621,990","false","New construction","FOR_SALE","621990","Open: Thu. 11am-4pm","OPEN_HOUSE","343725030"
"7627 E Camino Vivaz, Scottsdale, AZ 85255","Scottsdale","AZ","7627 E Camino Vivaz","85255","2757",,"3","4","Russ Lyon Sotheby's International Realty","$","true","316075243","false","false","false","false","false","33.699223","-111.91543","true","Open House - 2:00 - 4:00 PM","2024-05-31T14:00:00","$1,545,000","false","House for sale","FOR_SALE","1545000","Open: Fri. 2-4pm","OPEN_HOUSE","316075243"
"6806 W Molly Ln, Peoria, AZ 85383","Peoria","AZ","6806 W Molly Ln","85383","2051",,"3","3","DRH Properties Inc","$","true","343727769","false","false","false","false","false","33.728096","-112.206085","true","Open House - 11:00 AM - 4:00 PM","2024-05-30T11:00:00","$624,990","false","New construction","FOR_SALE","624990","Open: M: 12:00 PM-6:00 ...","OPEN_HOUSE","343727769"
"2410 W Shady Glen Ave, Phoenix, AZ 85023","Phoenix","AZ","2410 W Shady Glen Ave","85023","1511",,"2","3","Coldwell Banker Realty","$","true","7963819","false","false","false","false","false","33.645607","-112.11028","true","Open House - 11:00 AM - 2:00 PM","2024-06-02T11:00:00","$429,900","false","House for sale","FOR_SALE","429900","Open: Sun. 11am-2pm","OPEN_HOUSE","7963819"
"11988 E Larkspur Dr, Scottsdale, AZ 85259","Scottsdale","AZ","11988 E Larkspur Dr","85259","8904",,"6","6","Russ Lyon Sotheby's International Realty","$","true","8046678","false","false","false","false","false","33.600925","-111.822334","true","Open House - 0:00 - 4:00 PM","2024-06-01T12:00:00","$4,995,000","false","House for sale","FOR_SALE","4995000","Open: Sat. 12-4pm","OPEN_HOUSE","8046678"
"6957 E Osborn Rd UNIT G, Scottsdale, AZ 85251","Scottsdale","AZ","6957 E Osborn Rd UNIT G","85251","1424",,"3","3","West USA Realty","$","true","7573099","false","false","false","false","false","33.48593","-111.93127","true","Open House - 11:00 AM - 1:00 PM","2024-06-01T11:00:00","$519,900","false","Townhouse for sale","FOR_SALE","519900","Open: Sat. 11am-1pm","OPEN_HOUSE","7573099"
"3829 E Monterey Way, Phoenix, AZ 85018","Phoenix","AZ","3829 E Monterey Way","85018","1811",,"3","3","ARRT of Real Estate","$","true","2052864359","false","false","false","false","false","33.486324","-112.00029","true","Open House - 0:00 - 6:00 PM","2024-05-30T12:00:00","$649,900","false","Townhouse for sale","FOR_SALE","649900","Open: Thu. 12-6pm","OPEN_HOUSE","2052864359"
"2300 E Campbell Ave UNIT 122, Phoenix, AZ 85016","Phoenix","AZ","2300 E Campbell Ave UNIT 122","85016","1451",,"3","2","eXp Realty","$","true","2087494237","false","false","false","false","false","33.503254","-112.03264","true","Open House - 1:00 - 4:00 PM","2024-06-01T13:00:00","$585,000","false","Apartment for sale","FOR_SALE","585000","Open: Sat. 1-4pm","OPEN_HOUSE","2087494237"
"8787 E Mountain View Rd UNIT 1123, Scottsdale, AZ 85258","Scottsdale","AZ","8787 E Mountain View Rd UNIT 1123","85258","1053",,"2","2","Opendoor Brokerage, LLC","$","true","67807001","false","false","false","false","false","33.574448","-111.8902","true","Open House - 8:00 AM - 7:30 PM","2024-05-30T08:00:00","$361,000","false","Apartment for sale","FOR_SALE","361000","Open: Thu. 8am-7:30pm","OPEN_HOUSE","67807001"
"3625 W Mulholland Dr, Phoenix, AZ 85083","Phoenix","AZ","3625 W Mulholland Dr","85083","3867",,"4","4","My Home Group Real Estate","$","true","95179543","false","false","false","false","false","33.728306","-112.137764","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$2,199,000","false","House for sale","FOR_SALE","2199000","Open: Sat. 11am-2pm","OPEN_HOUSE","95179543"
"7832 E Parkview Ln, Scottsdale, AZ 85255","Scottsdale","AZ","7832 E Parkview Ln","85255","4278",,"5","5","Realty Executives","$","true","7982394","false","false","false","false","false","33.707413","-111.911446","true","Open House - 2:00 - 5:00 PM","2024-06-01T14:00:00","$2,650,000","false","House for sale","FOR_SALE","2650000","Open: Sat. 2-5pm","OPEN_HOUSE","7982394"
"3131 N Central Ave #3013, Phoenix, AZ 85012","Phoenix","AZ","3131 N Central Ave #3013","85012","1125",,"2","2","The Agency","$","true","284848745","false","false","false","false","false","33.485016","-112.07272","true","Open House - 10:00 AM - 1:00 PM","2024-05-30T10:00:00","$564,668","false","Apartment for sale","FOR_SALE","564668","Open: Thu. 10am-1pm","OPEN_HOUSE","284848745"
"5538 N 71st St, Paradise Valley, AZ 85253","Paradise Valley","AZ","5538 N 71st St","85253","1200",,"2","2","Engel & Voelkers Scottsdale","$","true","7841030","false","false","false","false","false","33.517925","-111.927956","true","Open House - 11:00 AM - 2:00 PM","2024-06-01T11:00:00","$699,990","false","House for sale","FOR_SALE","699990","Open: Sat. 11am-2pm","OPEN_HOUSE","7841030"
"915 W Ardmore Rd #11, Phoenix, AZ 85041","Phoenix","AZ","915 W Ardmore Rd #11","85041","2870",,"5","4","NORTH&CO.","$","true","2054546222","false","false","false","false","false","33.368584","-112.08651","true","Open House - 0:00 - 2:00 PM","2024-05-30T12:00:00","$1,245,700","false","New construction","FOR_SALE","1245700","Open: Thu. 12-2pm","OPEN_HOUSE","2054546222"
"3131 N Central Ave #3014, Phoenix, AZ 85012","Phoenix","AZ","3131 N Central Ave #3014","85012","1125",,"2","2","The Agency","$","true","284928530","false","false","false","false","false","33.485123","-112.07267","true","Open House - 10:00 AM - 1:00 PM","2024-05-30T10:00:00","$499,900","false","New construction","FOR_SALE","499900","Open: Thu. 10am-1pm","OPEN_HOUSE","284928530"
"2739 E Windsor Ave, Phoenix, AZ 85008","Phoenix","AZ","2739 E Windsor Ave","85008","1544",,"3","4","West USA Realty","$","true","55258858","false","false","false","false","false","33.47836","-112.022255","true","Open House - 10:00 AM - 3:00 PM","2024-06-01T10:00:00","$485,000","false","House for sale","FOR_SALE","485000","Open: Sat. 10am-3pm","OPEN_HOUSE","55258858"
"3131 N Central Ave #3015, Phoenix, AZ 85012","Phoenix","AZ","3131 N Central Ave #3015","85012","1363",,"2","2","The Agency","$","true","284928531","false","false","false","false","false","33.485016","-112.07258","true","Open House - 10:00 AM - 1:00 PM","2024-05-30T10:00:00","$680,517","false","Apartment for sale","FOR_SALE","680517","Open: Thu. 10am-1pm","OPEN_HOUSE","284928531"
"10810 N 91st Ave #76, Peoria, AZ 85345","Peoria","AZ","10810 N 91st Ave #76","85345","936","2023-05-26 00:00:00","2","2",,"$","false","2054745539","false","false","false","false","false","33.583626","-112.25731","true","Open House - 10:00 AM - 2:00 PM","2024-05-31T10:00:00","$119,900","false","New construction","FOR_SALE","119900","Open: Fri. 10am-2pm","OPEN_HOUSE","2054745539"
"3131 N Central Ave #4014, Phoenix, AZ 85012","Phoenix","AZ","3131 N Central Ave #4014","85012","1125",,"2","2","The Agency","$","true","284928349","false","false","false","false","false","33.485123","-112.07267","true","Open House - 10:00 AM - 1:00 PM","2024-05-30T10:00:00","$525,000","false","New construction","FOR_SALE","525000","Open: Thu. 10am-1pm","OPEN_HOUSE","284928349"
"37200 N Cave Creek Rd #1012, Scottsdale, AZ 85262","Scottsdale","AZ","37200 N Cave Creek Rd #1012","85262","3489",,"3","2","Griggs's Group Powered by The Altman Brothers","$","true","317618736","false","false","false","false","false","33.825928","-111.88694","true","Open House - 11:00 AM - 5:00 PM","2024-05-30T11:00:00","$2,883,988","false","New construction","FOR_SALE","2883988","Open: Thu. 11am-5pm","OPEN_HOUSE","317618736"
"1247 E Eugie Ave, Phoenix, AZ 85022","Phoenix","AZ","1247 E Eugie Ave","85022","2436",,"3","3","Berkshire Hathaway HomeServices Arizona Properties","$","true","7783327","false","false","false","false","false","33.610233","-112.054665","true","Open House - 2:00 - 5:00 PM","2024-05-31T14:00:00","$675,000","false","House for sale","FOR_SALE","675000","Open: Fri. 2-5pm","OPEN_HOUSE","7783327"
"10422 N 11th Pl UNIT 3, Phoenix, AZ 85020","Phoenix","AZ","10422 N 11th Pl UNIT 3","85020","1060",,"2","2","Realty ONE Group","$","true","7788232","false","false","false","false","false","33.58128","-112.057526","true","Open House - 10:00 AM - 1:00 PM","2024-06-01T10:00:00","$299,500","false","Townhouse for sale","FOR_SALE","299500","Open: Sat. 10am-1pm","OPEN_HOUSE","7788232"
"3131 N Central Ave #5013, Phoenix, AZ 85012","Phoenix","AZ","3131 N Central Ave #5013","85012","1125",,"2","2","The Agency","$","true","284928295","false","false","false","false","false","33.485016","-112.07272","true","Open House - 10:00 AM - 1:00 PM","2024-05-30T10:00:00","$543,000","false","New construction","FOR_SALE","543000","Open: Thu. 10am-1pm","OPEN_HOUSE","284928295"
"23730 N 125th Pl, Scottsdale, AZ 85255","Scottsdale","AZ","23730 N 125th Pl","85255","2222",,"3","3","Toll Brothers Real Estate","$","true","2057972909","false","false","false","false","false","33.699673","-111.81012","true","Open House - 11:00 AM - 3:00 PM","2024-06-01T11:00:00","$1,566,995","false","New construction","FOR_SALE","1566995","Open: M: 10:00 AM-5:30 ...","OPEN_HOUSE","2057972909"
"7347 E Milton Dr, Scottsdale, AZ 85266","Scottsdale","AZ","7347 E Milton Dr","85266","3068",,"4","4","Brian Amada Realty","$","true","8036008","false","false","false","false","false","33.761322","-111.92155","true","Open House - 0:00 - 4:00 PM","2024-05-31T12:00:00","$1,219,000","false","House for sale","FOR_SALE","1219000","Open: Fri. 12-4pm","OPEN_HOUSE","8036008"
"3131 N Central Ave #5021, Phoenix, AZ 85012","Phoenix","AZ","3131 N Central Ave #5021","85012","1125",,"2","2","The Agency","$","true","284848526","false","false","false","false","false","33.484917","-112.07241","true","Open House - 10:00 AM - 1:00 PM","2024-05-30T10:00:00","$561,668","false","Apartment for sale","FOR_SALE","561668","Open: Thu. 10am-1pm","OPEN_HOUSE","284848526"
"3131 N Central Ave #6012, Phoenix, AZ 85012","Phoenix","AZ","3131 N Central Ave #6012","85012","1419",,"2","2","The Agency","$","true","284928236","false","false","false","false","false","33.485115","-112.07281","true","Open House - 10:00 AM - 1:00 PM","2024-05-30T10:00:00","$709,900","false","New construction","FOR_SALE","709900","Open: Thu. 10am-1pm","OPEN_HOUSE","284928236"
"8847 E Ann Way, Scottsdale, AZ 85260","Scottsdale","AZ","8847 E Ann Way","85260","4621",,"4","3","DPR Realty LLC","$","true","67766037","false","false","false","false","false","33.598183","-111.889465","true","Open House - 9:00 - 11:00 AM","2024-05-31T09:00:00","$1,995,000","false","House for sale","FOR_SALE","1995000","Open: Fri. 9-11am","OPEN_HOUSE","67766037"
"29991 N 134th Dr, Peoria, AZ 85383","Peoria","AZ","29991 N 134th Dr","85383","2305",,"3","2","HomeSmart","$","true","125986393","false","false","false","false","false","33.75489","-112.34898","true","Open House - 0:00 - 3:00 PM","2024-06-01T12:00:00","$875,000","false","House for sale","FOR_SALE","875000","Open: Sat. 12-3pm","OPEN_HOUSE","125986393"
"7625 E Camelback Rd UNIT B132, Scottsdale, AZ 85251","Scottsdale","AZ","7625 E Camelback Rd UNIT B132","85251","752",,"1","1","Opendoor Brokerage, LLC","$","true","2055790047","false","false","false","false","false","33.501934","-111.91597","true","Open House - 8:00 AM - 7:30 PM","2024-05-30T08:00:00","$278,000","false","Apartment for sale","FOR_SALE","278000","Open: Thu. 8am-7:30pm","OPEN_HOUSE","2055790047"
"17804 N 92nd St, Scottsdale, AZ 85255","Scottsdale","AZ","17804 N 92nd St","85255","3654",,"4","4","HomeSmart","$","true","67781409","false","false","false","false","false","33.648266","-111.88438","true","Open House - 1:00 - 4:00 PM","2024-06-01T13:00:00","$1,525,000","false","House for sale","FOR_SALE","1525000","Open: Sat. 1-4pm","OPEN_HOUSE","67781409"
"815 N Hayden Rd UNIT A11, Scottsdale, AZ 85257","Scottsdale","AZ","815 N Hayden Rd UNIT A11","85257","953",,"2","3","eXp Realty","$","true","2056226359","false","false","false","false","false","33.45653","-111.9081","true","Open House - 3:00 - 6:00 PM","2024-05-30T15:00:00","$186,500","false","Apartment for sale","FOR_SALE","186500","Open: Thu. 3-6pm","OPEN_HOUSE","2056226359"
"8510 S 9th Dr #20, Phoenix, AZ 85041","Phoenix","AZ","8510 S 9th Dr #20","85041","3588",,"5","4","NORTH&CO.","$","true","2056000510","false","false","false","false","false","33.36914","-112.08639","true","Open House - 0:00 - 2:00 PM","2024-05-30T12:00:00","$1,360,000","false","New construction","FOR_SALE","1360000","Open: Thu. 12-2pm","OPEN_HOUSE","2056000510"
